Cust_ID,International.Plan,Voice.Mail.Plan,X..Vmail.Messages,X..customer.Service.Calls,Churn,trainrows,Total.Day.Minutes,Total.Day.Calls,Total.Day.Charge,Total.Eve.Minutes,Total.Eve.Calls,Total.Eve.Charge,Total.Night.Minutes,Total.Night.Calls,Total.Night.Charge,Total.Intl.Minutes,Total.Intl.Calls,Total.Intl.Charge
1423,yes,no,0,2,True.,Yes,132.1,42,22.46,138.9,88,11.81,192.6,119,8.67,9.1,1,2.46
1424,no,no,0,0,False.,No,197.1,117,33.51,227.8,128,19.36,214.0,101,9.63,9.3,11,2.51
1425,no,no,0,2,False.,No,154.6,112,26.28,184.2,105,15.66,217.4,102,9.78,12.6,5,3.4
1426,no,yes,31,6,True.,Yes,153.1,115,26.03,185.9,59,15.8,224.3,102,10.09,10.0,1,2.7
1427,no,no,0,2,False.,Yes,211.2,119,35.9,231.1,120,19.64,220.9,80,9.94,6.3,9,1.7
1428,no,no,0,2,True.,No,96.8,92,16.46,142.6,103,12.12,210.1,115,9.45,10.9,5,2.94
1429,no,no,0,1,False.,No,172.0,145,29.24,276.4,101,23.49,193.7,100,8.72,10.1,9,2.73
1430,no,no,0,2,False.,Yes,141.1,91,23.99,147.2,100,12.51,254.7,75,11.46,8.0,7,2.16
1431,no,yes,29,2,False.,Yes,151.1,121,25.69,244.7,88,20.8,154.4,91,6.95,13.8,2,3.73
1432,no,no,0,3,False.,Yes,209.6,107,35.63,228.8,96,19.45,172.4,85,7.76,7.6,2,2.05
1433,no,yes,32,3,False.,Yes,247.0,109,41.99,125.6,91,10.68,226.5,90,10.19,10.5,4,2.84
1434,no,yes,30,1,False.,No,221.4,114,37.64,165.8,116,14.09,247.0,105,11.12,10.8,12,2.92
1435,no,no,0,1,True.,Yes,321.3,99,54.62,167.9,93,14.27,193.6,106,8.71,8.0,4,2.16
1436,no,no,0,0,False.,Yes,243.7,124,41.43,60.0,90,5.1,189.0,129,8.5,11.3,2,3.05
1437,no,no,0,3,False.,Yes,251.5,85,42.76,214.2,98,18.21,186.1,71,8.37,11.1,6,3.0
1438,yes,no,0,0,True.,Yes,236.9,107,40.27,157.6,105,13.4,241.0,120,10.85,7.3,2,1.97
1439,no,no,0,2,False.,Yes,159.7,79,27.15,216.7,131,18.42,206.7,116,9.3,9.3,3,2.51
1440,yes,no,0,4,True.,Yes,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48
1441,no,no,0,1,False.,No,150.9,86,25.65,268.6,129,22.83,179.9,73,8.1,14.7,1,3.97
1442,no,yes,28,1,False.,Yes,210.5,101,35.79,250.5,86,21.29,241.6,125,10.87,11.5,2,3.11
1443,no,yes,24,2,False.,Yes,170.9,71,29.05,201.4,80,17.12,159.0,124,7.15,4.1,5,1.11
1444,no,no,0,0,False.,No,254.7,80,43.3,90.2,79,7.67,153.4,60,6.9,10.6,8,2.86
1445,no,no,0,0,True.,No,284.4,89,48.35,157.0,113,13.35,242.8,91,10.93,8.4,8,2.27
1446,no,no,0,4,True.,Yes,0.0,0,0.0,159.6,130,13.57,167.1,88,7.52,6.8,1,1.84
1447,yes,no,0,1,True.,Yes,133.7,45,22.73,187.8,107,15.96,181.9,89,8.19,10.7,2,2.89
1448,no,no,0,0,False.,Yes,224.9,117,38.23,191.9,127,16.31,229.9,97,10.35,10.3,3,2.78
1449,no,no,0,1,False.,Yes,151.8,98,25.81,209.9,92,17.84,266.9,86,12.01,11.9,5,3.21
1450,no,yes,22,2,False.,Yes,141.4,107,24.04,163.0,105,13.86,220.0,99,9.9,5.6,3,1.51
1451,no,no,0,0,True.,Yes,285.7,124,48.57,230.9,106,19.63,230.7,140,10.38,14.8,7,4.0
1452,no,no,0,1,False.,Yes,58.4,121,9.93,262.2,64,22.29,159.0,115,7.15,11.9,5,3.21
1453,no,yes,16,0,False.,No,90.4,105,15.37,201.3,109,17.11,227.1,115,10.22,13.1,4,3.54
1454,no,no,0,0,False.,Yes,114.4,91,19.45,216.6,123,18.41,250.6,102,11.28,11.0,3,2.97
1455,no,no,0,2,False.,Yes,147.7,103,25.11,222.7,78,18.93,163.5,102,7.36,12.8,3,3.46
1456,no,yes,31,3,False.,Yes,302.7,93,51.46,240.5,119,20.44,193.9,103,8.73,13.6,14,3.67
1457,no,no,0,1,False.,Yes,136.1,120,23.14,204.2,103,17.36,228.2,90,10.27,11.3,4,3.05
1458,no,no,0,3,False.,No,169.7,84,28.85,165.9,86,14.1,191.9,83,8.64,12.8,6,3.46
1459,no,no,0,0,False.,Yes,227.2,89,38.62,194.4,106,16.52,243.4,126,10.95,14.9,2,4.02
1460,no,no,0,1,True.,Yes,217.8,91,37.03,220.6,97,18.75,277.3,89,12.48,10.3,6,2.78
1461,no,no,0,2,False.,Yes,124.2,102,21.11,123.9,115,10.53,135.7,100,6.11,13.1,8,3.54
1462,no,no,0,1,False.,No,206.2,76,35.05,232.4,76,19.75,251.6,96,11.32,13.6,2,3.67
1463,no,no,0,3,False.,Yes,132.9,122,22.59,67.0,62,5.7,160.4,121,7.22,9.9,2,2.67
1464,no,yes,31,3,False.,Yes,104.9,115,17.83,237.6,125,20.2,263.4,104,11.85,7.7,6,2.08
1465,no,no,0,1,True.,Yes,245.0,97,41.65,250.7,75,21.31,270.2,124,12.16,13.7,8,3.7
1466,no,no,0,1,False.,Yes,184.5,118,31.37,224.0,95,19.04,180.5,82,8.12,11.6,3,3.13
1467,no,no,0,3,False.,No,89.5,66,15.22,179.3,104,15.24,225.1,116,10.13,12.3,1,3.32
1468,yes,no,0,1,False.,Yes,235.6,131,40.05,194.8,107,16.56,170.6,93,7.68,8.6,4,2.32
1469,no,no,0,4,False.,Yes,186.0,127,31.62,262.3,96,22.3,98.9,63,4.45,11.5,6,3.11
1470,no,no,0,1,False.,Yes,223.9,75,38.06,155.7,109,13.23,150.2,143,6.76,7.3,9,1.97
1471,no,no,0,1,False.,No,179.5,125,30.52,162.3,139,13.8,264.5,133,11.9,6.6,2,1.78
1472,no,no,0,1,False.,Yes,169.4,102,28.8,253.5,113,21.55,197.1,93,8.87,8.9,5,2.4
1473,no,no,0,1,False.,No,118.1,90,20.08,144.3,77,12.27,225.1,86,10.13,8.2,6,2.21
1474,no,no,0,4,True.,Yes,112.0,105,19.04,193.7,110,16.46,208.9,93,9.4,4.1,4,1.11
1475,no,yes,32,0,False.,Yes,168.4,129,28.63,225.9,97,19.2,191.8,95,8.63,8.5,7,2.3
1476,no,yes,42,0,False.,Yes,214.3,112,36.43,188.2,107,16.0,333.5,117,15.01,11.3,10,3.05
1477,no,no,0,4,True.,Yes,245.7,139,41.77,241.9,113,20.56,285.3,117,12.84,4.2,5,1.13
1478,no,yes,34,1,False.,No,156.6,134,26.62,71.0,95,6.04,261.7,120,11.78,13.4,10,3.62
1479,yes,yes,43,1,False.,No,142.8,96,24.28,272.3,100,23.15,193.4,105,8.7,8.9,4,2.4
1480,no,no,0,3,False.,Yes,202.4,115,34.41,230.7,115,19.61,202.0,127,9.09,10.2,2,2.75
1481,no,no,0,1,False.,Yes,116.8,119,19.86,123.1,123,10.46,217.5,101,9.79,12.0,2,3.24
1482,no,no,0,1,False.,Yes,155.7,110,26.47,260.3,103,22.13,192.2,98,8.65,11.0,1,2.97
1483,no,yes,39,2,False.,Yes,236.1,107,40.14,289.2,110,24.58,175.4,107,7.89,9.1,4,2.46
1484,no,yes,21,2,False.,No,138.1,113,23.48,260.1,83,22.11,135.4,118,6.09,8.2,2,2.21
1485,no,no,0,3,False.,Yes,51.9,108,8.82,162.0,83,13.77,223.5,115,10.06,10.1,3,2.73
1486,no,no,0,0,False.,Yes,81.3,116,13.82,220.6,124,18.75,235.7,113,10.61,8.9,3,2.4
1487,no,yes,35,0,False.,Yes,171.5,98,29.16,153.1,127,13.01,165.6,125,7.45,7.1,3,1.92
1488,no,no,0,1,False.,Yes,126.0,96,21.42,144.3,80,12.27,302.8,102,13.63,7.6,3,2.05
1489,yes,no,0,4,False.,No,197.2,127,33.52,156.0,92,13.26,204.1,99,9.18,9.9,6,2.67
1490,no,no,0,1,False.,No,194.1,62,33.0,227.2,54,19.31,190.4,115,8.57,15.3,4,4.13
1491,no,no,0,1,False.,Yes,115.7,105,19.67,127.8,113,10.86,107.5,91,4.84,9.3,6,2.51
1492,no,yes,29,3,False.,Yes,157.2,118,26.72,196.3,136,16.69,226.7,109,10.2,8.4,5,2.27
1493,no,no,0,3,True.,Yes,269.7,85,45.85,207.6,86,17.65,214.2,107,9.64,4.5,15,1.22
1494,no,no,0,0,False.,Yes,246.4,107,41.89,228.1,124,19.39,166.4,95,7.49,9.1,8,2.46
1495,no,no,0,1,False.,Yes,227.4,121,38.66,268.5,89,22.82,143.3,82,6.45,13.0,4,3.51
1496,no,no,0,0,False.,No,189.8,110,32.27,115.5,83,9.82,191.3,103,8.61,12.2,4,3.29
1497,yes,yes,27,4,False.,Yes,188.9,124,32.11,160.9,102,13.68,197.7,100,8.9,11.5,5,3.11
1498,no,no,0,1,False.,Yes,0.0,0,0.0,192.1,119,16.33,168.8,95,7.6,7.2,4,1.94
1499,no,yes,19,1,False.,No,110.5,87,18.79,227.8,97,19.36,243.6,84,10.96,11.0,4,2.97
1500,no,no,0,4,False.,Yes,167.6,116,28.49,219.2,112,18.63,215.9,94,9.72,11.7,2,3.16
1501,no,no,0,3,False.,Yes,132.0,90,22.44,197.5,75,16.79,175.8,114,7.91,0.0,0,0.0
1502,no,no,0,0,False.,No,167.8,88,28.53,247.9,81,21.07,155.1,108,6.98,11.9,4,3.21
1503,no,no,0,1,False.,Yes,213.4,86,36.28,204.7,77,17.4,256.6,101,11.55,5.7,4,1.54
1504,no,no,0,0,False.,No,175.4,120,29.82,98.3,71,8.36,201.9,93,9.09,10.6,1,2.86
1505,no,yes,39,3,False.,Yes,82.6,113,14.04,224.4,63,19.07,163.6,88,7.36,9.5,1,2.57
1506,no,no,0,4,True.,Yes,143.2,80,24.34,88.1,94,7.49,233.2,135,10.49,8.8,7,2.38
1507,no,no,0,1,False.,Yes,125.5,139,21.34,269.8,93,22.93,235.8,110,10.61,8.9,8,2.4
1508,no,yes,31,6,True.,No,82.3,105,13.99,256.1,91,21.77,229.6,98,10.33,11.8,2,3.19
1509,no,no,0,1,False.,Yes,165.6,104,28.15,195.9,115,16.65,118.3,77,5.32,11.8,3,3.19
1510,no,yes,30,0,False.,No,183.1,95,31.13,232.6,110,19.77,248.3,110,11.17,8.4,2,2.27
1511,no,no,0,1,False.,No,162.1,91,27.56,212.1,94,18.03,260.4,78,11.72,12.2,5,3.29
1512,no,no,0,1,False.,Yes,166.6,84,28.32,192.4,91,16.35,167.9,115,7.56,7.7,6,2.08
1513,no,yes,24,1,False.,Yes,135.9,60,23.1,233.2,78,19.82,210.6,121,9.48,9.4,4,2.54
1514,no,yes,20,0,False.,Yes,165.7,78,28.17,215.6,94,18.33,243.3,91,10.95,9.8,6,2.65
1515,no,no,0,1,False.,Yes,176.1,90,29.94,174.9,106,14.87,234.7,134,10.56,9.7,4,2.62
1516,no,no,0,0,False.,Yes,142.3,89,24.19,204.5,95,17.38,203.1,114,9.14,9.1,1,2.46
1517,no,no,0,3,False.,Yes,177.6,121,30.19,296.8,92,25.23,192.9,106,8.68,7.6,3,2.05
1518,no,no,0,1,False.,Yes,83.2,74,14.14,190.6,104,16.2,150.5,79,6.77,10.7,7,2.89
1519,yes,yes,37,2,False.,No,235.0,101,39.95,183.3,79,15.58,139.8,106,6.29,5.7,7,1.54
1520,no,no,0,2,False.,Yes,105.7,95,17.97,141.8,100,12.05,180.5,105,8.12,6.6,12,1.78
1521,yes,no,0,3,True.,Yes,149.4,68,25.4,171.9,98,14.61,214.5,97,9.65,17.9,3,4.83
1522,no,yes,20,0,False.,No,264.7,81,45.0,216.5,110,18.4,210.7,102,9.48,10.4,7,2.81
1523,no,yes,31,1,False.,Yes,160.3,45,27.25,221.5,70,18.83,261.6,109,11.77,5.6,1,1.51
1524,yes,yes,28,1,False.,Yes,95.9,117,16.3,159.5,131,13.56,152.8,132,6.88,10.4,3,2.81
1525,no,no,0,0,False.,Yes,140.7,77,23.92,195.2,114,16.59,252.9,107,11.38,11.7,5,3.16
1526,no,no,0,2,False.,Yes,119.7,148,20.35,231.8,96,19.7,222.3,113,10.0,4.6,2,1.24
1527,no,yes,30,2,False.,Yes,99.9,84,16.98,263.5,125,22.4,254.7,90,11.46,9.8,7,2.65
1528,no,no,0,2,False.,Yes,250.9,108,42.65,171.4,100,14.57,148.6,85,6.69,9.6,6,2.59
1529,yes,no,0,2,False.,Yes,200.6,117,34.1,289.5,120,24.61,98.3,95,4.42,11.2,5,3.02
1530,no,yes,38,1,False.,Yes,209.8,130,35.67,196.6,84,16.71,233.0,79,10.49,7.0,7,1.89
1531,no,yes,34,1,False.,Yes,198.0,70,33.66,273.7,121,23.26,217.9,71,9.81,7.6,4,2.05
1532,no,no,0,1,False.,No,239.8,107,40.77,128.9,121,10.96,249.9,110,11.25,11.3,5,3.05
1533,no,no,0,0,False.,Yes,164.5,75,27.97,147.9,118,12.57,252.7,97,11.37,11.2,2,3.02
1534,no,no,0,1,False.,No,220.9,107,37.55,192.2,97,16.34,161.0,74,7.25,12.2,2,3.29
1535,no,yes,37,2,False.,No,112.8,150,19.18,243.9,97,20.73,178.7,112,8.04,13.2,6,3.56
1536,yes,yes,19,0,True.,Yes,112.6,114,19.14,261.7,132,22.24,123.5,116,5.56,11.1,2,3.0
1537,no,yes,26,1,False.,Yes,226.4,117,38.49,234.7,97,19.95,133.6,82,6.01,10.8,7,2.92
1538,yes,yes,34,4,False.,Yes,244.9,118,41.63,219.6,105,18.67,210.8,136,9.49,9.7,6,2.62
1539,no,no,0,2,False.,No,203.2,99,34.54,235.8,131,20.04,224.9,112,10.12,15.1,6,4.08
1540,no,no,0,0,False.,Yes,136.7,115,23.24,243.1,137,20.66,188.9,110,8.5,8.6,4,2.32
1541,no,no,0,1,False.,Yes,152.6,97,25.94,208.9,85,17.76,119.1,99,5.36,5.0,10,1.35
1542,no,yes,47,1,False.,No,274.9,102,46.73,186.6,118,15.86,245.0,123,11.03,8.8,2,2.38
1543,no,no,0,1,True.,No,195.7,116,33.27,209.1,87,17.77,201.1,73,9.05,8.3,3,2.24
1544,yes,no,0,1,False.,Yes,204.3,82,34.73,188.8,115,16.05,139.4,97,6.27,9.2,7,2.48
1545,no,no,0,3,False.,No,222.3,99,37.79,146.2,82,12.43,275.6,82,12.4,8.9,4,2.4
1546,no,yes,8,1,False.,Yes,222.5,104,37.83,171.5,94,14.58,377.5,114,16.99,9.7,2,2.62
1547,no,yes,28,2,False.,Yes,128.8,104,21.9,157.3,52,13.37,147.4,76,6.63,10.3,2,2.78
1548,no,no,0,0,False.,Yes,174.3,105,29.63,171.3,107,14.56,220.8,131,9.94,8.3,2,2.24
1549,no,no,0,4,False.,No,242.5,110,41.23,162.3,140,13.8,184.1,86,8.28,7.8,3,2.11
1550,no,no,0,4,False.,No,221.6,101,37.67,285.2,50,24.24,167.4,83,7.53,12.7,6,3.43
1551,no,no,0,0,False.,Yes,114.3,100,19.43,221.1,103,18.79,126.3,88,5.68,10.9,9,2.94
1552,no,yes,33,2,False.,Yes,219.7,137,37.35,186.8,94,15.88,184.5,113,8.3,9.5,2,2.57
1553,no,no,0,2,False.,Yes,144.9,136,24.63,151.3,115,12.86,252.4,73,11.36,12.3,3,3.32
1554,no,yes,40,2,False.,Yes,236.5,111,40.21,117.0,110,9.95,221.1,115,9.95,8.1,3,2.19
1555,no,yes,44,2,True.,Yes,174.0,80,29.58,209.4,113,17.8,224.1,87,10.08,14.1,7,3.81
1556,no,no,0,1,False.,Yes,109.5,95,18.62,332.1,48,28.23,258.6,108,11.64,6.6,7,1.78
1557,no,yes,33,1,False.,Yes,81.6,120,13.87,235.6,85,20.03,150.9,113,6.79,9.9,4,2.67
1558,no,no,0,1,False.,Yes,133.4,113,22.68,121.0,92,10.29,254.7,129,11.46,5.9,4,1.59
1559,no,no,0,1,False.,No,137.1,94,23.31,209.8,83,17.83,238.4,114,10.73,8.6,4,2.32
1560,no,no,0,0,False.,Yes,197.0,88,33.49,190.4,68,16.18,211.9,104,9.54,16.1,8,4.35
1561,no,no,0,3,False.,Yes,198.1,160,33.68,156.7,87,13.32,182.1,76,8.19,9.3,3,2.51
1562,no,no,0,0,False.,Yes,39.5,78,6.72,264.3,106,22.47,185.8,90,8.36,10.0,6,2.7
1563,no,no,0,2,False.,No,199.5,107,33.92,207.5,110,17.64,83.9,123,3.78,8.1,4,2.19
1564,no,no,0,1,False.,Yes,156.8,93,26.66,215.8,68,18.34,223.3,77,10.05,7.6,6,2.05
1565,no,no,0,3,False.,Yes,183.4,85,31.18,237.6,100,20.2,228.0,94,10.26,9.0,5,2.43
1566,no,no,0,1,False.,No,132.4,120,22.51,121.6,101,10.34,197.7,84,8.9,8.6,2,2.32
1567,no,no,0,0,False.,Yes,63.2,108,10.74,220.2,88,18.72,184.0,99,8.28,5.1,3,1.38
1568,yes,yes,35,0,True.,No,181.1,59,30.79,215.9,116,18.35,216.3,106,9.73,16.9,4,4.56
1569,no,yes,27,3,False.,Yes,117.5,102,19.98,206.8,127,17.58,194.4,114,8.75,4.2,7,1.13
1570,no,yes,27,0,False.,Yes,218.7,79,37.18,163.4,78,13.89,173.8,116,7.82,15.0,1,4.05
1571,no,yes,41,1,False.,Yes,207.3,95,35.24,137.3,120,11.67,115.7,74,5.21,5.9,3,1.59
1572,no,no,0,0,False.,Yes,150.6,99,25.6,301.5,83,25.63,158.7,104,7.14,8.1,5,2.19
1573,yes,no,0,1,True.,Yes,273.3,66,46.46,263.6,121,22.41,165.2,84,7.43,12.0,7,3.24
1574,yes,no,0,1,False.,Yes,266.1,120,45.24,182.0,92,15.47,206.5,103,9.29,10.3,4,2.78
1575,no,no,0,0,False.,Yes,112.8,89,19.18,156.7,65,13.32,249.6,85,11.23,16.3,6,4.4
1576,no,no,0,3,False.,Yes,104.7,112,17.8,82.2,104,6.99,169.4,110,7.62,15.8,7,4.27
1577,no,yes,35,0,False.,Yes,193.8,62,32.95,197.6,97,16.8,218.8,95,9.85,5.9,4,1.59
1578,no,no,0,1,False.,Yes,168.6,102,28.66,298.0,117,25.33,194.7,110,8.76,9.8,5,2.65
1579,no,no,0,2,False.,Yes,253.2,122,43.04,201.0,78,17.09,195.3,108,8.79,9.7,7,2.62
1580,no,yes,16,1,False.,Yes,174.7,92,29.7,232.1,105,19.73,305.4,98,13.74,8.9,2,2.4
1581,no,no,0,0,False.,Yes,87.0,102,14.79,193.6,64,16.46,205.8,120,9.26,11.0,5,2.97
1582,no,yes,34,2,False.,No,204.5,79,34.77,132.8,113,11.29,190.1,117,8.55,14.8,9,4.0
1583,no,no,0,3,False.,Yes,226.5,93,38.51,152.1,122,12.93,164.4,98,7.4,9.4,4,2.54
1584,yes,no,0,1,False.,Yes,234.1,91,39.8,163.1,105,13.86,282.5,100,12.71,10.0,3,2.7
1585,yes,no,0,3,True.,Yes,133.3,106,22.66,182.9,89,15.55,241.1,123,10.85,12.9,2,3.48
1586,no,no,0,1,False.,Yes,133.9,87,22.76,166.4,110,14.14,193.5,139,8.71,15.4,3,4.16
1587,no,no,0,0,False.,Yes,160.2,104,27.23,138.9,70,11.81,312.5,97,14.06,9.7,2,2.62
1588,no,yes,44,0,False.,Yes,230.6,94,39.2,224.1,103,19.05,244.0,76,10.98,11.1,2,3.0
1589,no,no,0,2,False.,Yes,227.4,84,38.66,176.0,81,14.96,206.1,120,9.27,6.3,4,1.7
1590,no,no,0,2,False.,No,72.8,120,12.38,267.1,120,22.7,222.5,91,10.01,11.8,2,3.19
1591,no,no,0,1,False.,No,196.1,107,33.34,296.5,82,25.2,211.5,91,9.52,7.0,2,1.89
1592,no,no,0,1,False.,No,197.1,110,33.51,165.9,115,14.1,227.3,106,10.23,12.8,3,3.46
1593,no,no,0,1,False.,Yes,219.6,126,37.33,303.3,100,25.78,154.5,65,6.95,9.7,5,2.62
1594,no,yes,30,4,True.,Yes,153.4,90,26.08,151.4,97,12.87,153.8,97,6.92,12.8,4,3.46
1595,no,no,0,2,False.,No,216.0,85,36.72,186.9,114,15.89,210.7,109,9.48,4.9,10,1.32
1596,no,yes,32,0,False.,No,222.9,136,37.89,262.0,80,22.27,191.4,101,8.61,10.8,4,2.92
1597,no,yes,36,3,False.,Yes,115.9,120,19.7,236.6,95,20.11,255.0,90,11.48,11.7,6,3.16
1598,no,no,0,1,False.,Yes,189.8,101,32.27,147.7,80,12.55,172.7,121,7.77,10.6,5,2.86
1599,no,no,0,0,False.,Yes,154.7,102,26.3,298.0,108,25.33,210.2,95,9.46,11.1,3,3.0
1600,no,no,0,3,False.,No,136.4,104,23.19,202.5,110,17.21,230.7,86,10.38,11.5,1,3.11
1601,no,no,0,1,False.,Yes,170.5,86,28.99,277.5,88,23.59,162.5,117,7.31,12.2,6,3.29
1602,no,no,0,0,False.,Yes,272.4,88,46.31,107.9,125,9.17,185.5,81,8.35,12.7,2,3.43
1603,no,yes,40,8,False.,Yes,210.0,116,35.7,232.7,89,19.78,168.8,94,7.6,5.9,4,1.59
1604,yes,yes,17,2,False.,Yes,236.5,94,40.21,163.1,94,13.86,236.7,117,10.65,12.2,3,3.29
1605,no,no,0,2,False.,Yes,153.9,117,26.16,220.1,122,18.71,280.5,147,12.62,8.5,3,2.3
1606,no,no,0,1,False.,Yes,223.0,120,37.91,227.0,98,19.3,188.3,125,8.47,8.8,5,2.38
1607,no,no,0,2,False.,No,252.4,74,42.91,167.9,81,14.27,248.3,110,11.17,10.7,3,2.89
1608,no,no,0,1,False.,No,197.9,84,33.64,168.1,113,14.29,239.8,145,10.79,12.0,6,3.24
1609,no,no,0,3,False.,Yes,152.4,74,25.91,274.6,88,23.34,252.2,120,11.35,6.6,5,1.78
1610,no,yes,40,3,False.,No,237.4,105,40.36,175.9,93,14.95,210.3,110,9.46,9.2,3,2.48
1611,no,no,0,1,False.,Yes,265.6,82,45.15,180.7,75,15.36,211.1,113,9.5,8.6,2,2.32
1612,no,no,0,1,False.,No,197.3,91,33.54,305.8,81,25.99,171.0,105,7.69,6.7,6,1.81
1613,no,yes,14,1,False.,Yes,199.1,100,33.85,221.8,103,18.85,65.7,91,2.96,4.2,1,1.13
1614,no,no,0,2,False.,Yes,233.7,114,39.73,207.9,109,17.67,212.7,101,9.57,12.0,2,3.24
1615,no,no,0,1,False.,Yes,183.1,99,31.13,160.1,107,13.61,311.8,121,14.03,7.0,3,1.89
1616,no,no,0,2,False.,Yes,139.4,96,23.7,143.4,108,12.19,225.2,107,10.13,10.0,5,2.7
1617,no,no,0,1,True.,No,213.9,112,36.36,260.5,100,22.14,233.8,97,10.52,8.4,3,2.27
1618,no,no,0,1,False.,No,207.1,70,35.21,200.1,115,17.01,194.2,100,8.74,12.4,2,3.35
1619,no,no,0,2,False.,Yes,139.7,78,23.75,202.6,119,17.22,203.6,102,9.16,11.3,5,3.05
1620,no,no,0,2,False.,No,177.2,91,30.12,228.7,105,19.44,194.3,113,8.74,8.9,3,2.4
1621,no,yes,35,2,False.,Yes,169.8,136,28.87,173.7,101,14.76,214.6,105,9.66,9.5,7,2.57
1622,no,no,0,3,False.,Yes,173.5,83,29.5,244.3,65,20.77,221.6,66,9.97,9.7,2,2.62
1623,no,no,0,1,False.,Yes,159.9,100,27.18,172.2,99,14.64,263.2,109,11.84,5.6,4,1.51
1624,no,no,0,2,False.,No,115.1,89,19.57,196.8,111,16.73,212.4,98,9.56,11.4,3,3.08
1625,no,yes,19,2,False.,No,136.8,113,23.26,179.5,105,15.26,71.1,95,3.2,12.5,3,3.38
1626,no,no,0,1,False.,No,92.2,108,15.67,211.2,120,17.95,129.1,73,5.81,13.1,6,3.54
1627,no,yes,23,2,False.,Yes,243.9,112,41.46,133.0,106,11.31,213.7,123,9.62,13.4,11,3.62
1628,no,no,0,0,False.,No,117.1,94,19.91,235.4,117,20.01,221.3,108,9.96,9.0,2,2.43
1629,no,no,0,0,True.,Yes,223.3,99,37.96,167.1,128,14.2,203.0,84,9.14,4.5,4,1.22
1630,no,no,0,3,False.,Yes,154.8,111,26.32,171.5,102,14.58,227.3,86,10.23,10.6,2,2.86
1631,no,no,0,1,True.,Yes,261.4,141,44.44,215.7,102,18.33,271.8,96,12.23,8.0,6,2.16
1632,yes,no,0,4,True.,Yes,46.5,104,7.91,186.0,114,15.81,167.5,95,7.54,9.6,4,2.59
1633,no,yes,18,0,True.,Yes,149.9,84,25.48,170.9,84,14.53,171.5,112,7.72,11.5,7,3.11
1634,yes,no,0,2,True.,Yes,242.2,102,41.17,226.1,80,19.22,252.0,96,11.34,13.9,5,3.75
1635,no,no,0,1,True.,Yes,259.4,99,44.1,172.7,125,14.68,293.7,78,13.22,10.7,6,2.89
1636,no,no,0,2,False.,Yes,222.4,102,37.81,185.8,89,15.79,237.7,81,10.7,12.0,8,3.24
1637,no,no,0,0,False.,Yes,69.4,79,11.8,190.8,109,16.22,219.9,102,9.9,8.9,5,2.4
1638,yes,yes,21,4,True.,Yes,156.5,122,26.61,209.2,125,17.78,158.7,81,7.14,11.1,3,3.0
1639,no,no,0,5,True.,Yes,61.2,111,10.4,92.3,88,7.85,197.4,114,8.88,13.7,3,3.7
1640,yes,no,0,0,False.,Yes,245.2,112,41.68,101.5,101,8.63,152.3,116,6.85,10.7,5,2.89
1641,no,no,0,3,False.,No,102.3,100,17.39,135.2,104,11.49,199.7,93,8.99,15.7,10,4.24
1642,no,yes,36,3,False.,Yes,230.9,92,39.25,167.6,121,14.25,270.0,87,12.15,7.6,4,2.05
1643,yes,no,0,0,False.,No,227.4,105,38.66,211.5,120,17.98,258.2,113,11.62,11.9,3,3.21
1644,no,no,0,1,False.,No,192.8,68,32.78,158.0,86,13.43,235.5,105,10.6,12.7,6,3.43
1645,no,no,0,1,False.,Yes,162.6,98,27.64,206.2,109,17.53,141.6,66,6.37,8.2,2,2.21
1646,no,yes,38,2,False.,Yes,219.4,92,37.3,180.5,73,15.34,104.1,91,4.68,11.0,1,2.97
1647,no,no,0,1,False.,Yes,137.2,111,23.32,165.9,119,14.1,182.3,72,8.2,14.3,4,3.86
1648,no,no,0,1,False.,Yes,87.7,103,14.91,278.2,97,23.65,170.6,93,7.68,10.5,10,2.84
1649,no,no,0,1,False.,No,271.1,80,46.09,172.0,133,14.62,169.2,105,7.61,10.3,5,2.78
1650,no,no,0,1,False.,Yes,103.4,94,17.58,189.3,125,16.09,227.2,125,10.22,14.4,3,3.89
1651,no,no,0,2,False.,Yes,52.2,106,8.87,220.1,113,18.71,112.3,95,5.05,11.4,2,3.08
1652,no,no,0,0,True.,Yes,165.4,106,28.12,273.7,109,23.26,210.0,93,9.45,8.7,3,2.35
1653,no,no,0,2,False.,Yes,147.5,110,25.08,191.7,97,16.29,135.0,68,6.08,16.4,3,4.43
1654,no,no,0,0,False.,No,217.8,93,37.03,214.7,95,18.25,228.7,70,10.29,11.3,7,3.05
1655,no,no,0,1,False.,Yes,235.7,79,40.07,136.9,85,11.64,220.9,97,9.94,13.3,10,3.59
1656,no,yes,22,2,False.,Yes,204.5,92,34.77,139.6,121,11.87,205.0,103,9.23,8.6,5,2.32
1657,no,no,0,0,False.,Yes,178.4,143,30.33,247.0,123,21.0,259.9,105,11.7,9.6,2,2.59
1658,no,yes,32,2,False.,Yes,130.1,68,22.12,247.2,77,21.01,289.4,87,13.02,13.5,5,3.65
1659,no,yes,34,2,False.,Yes,103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,14.8,4,4.0
1660,no,no,0,2,False.,No,239.9,91,40.78,177.1,104,15.05,217.2,118,9.77,5.9,3,1.59
